0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0.10186852,0.10793713,0.113929145,0.1178267,0.11984941,0.116394326,0.110176474,0.10557104,0.10243291,0.09643134,0.091343455,0.08646778,0.079681925,0.07160922,0.06275117,0.056572303,0.051644325,0.04920193,0.046974573,0.044810664,0.041709084,0.037694816,0.03506708,0.033080105,0.032229327,0.032322682,0.0322791,0.032346047,0.033246588,0.03407718,0.03439519,0.034570217,0.03402518,0.03358462,0.035930254,0.04176664,0.046304323,0.042916942,0.034512352,0.028936813,0.026813129
1.0291245,1.1136607,1.1537042,1.1759505,1.2159939,1.2115446,1.0958637,0.9801825,0.95793617,0.9356898,0.91789275,0.8867479,0.82890725,0.72657406,0.60199445,0.49877134,0.41645983,0.36818525,0.3470512,0.31946573,0.30656287,0.29677445,0.30077878,0.3208005,0.32369253,0.330144,0.3368179,0.34883094,0.37552655,0.4040019,0.42179897,0.42380115,0.44649246,0.4938772,0.5432641,0.6731828,0.81555945,0.83335656,0.65538573,0.39866278,0.24160348
0.9527438,0.9757154,1.0379852,1.0822624,1.1237073,1.1095166,1.0338161,0.9609442,0.9285873,0.8909201,0.8552782,0.8195719,0.75292075,0.6696236,0.56619984,0.48475498,0.41229895,0.37353882,0.3472957,0.3194694,0.30306828,0.28820252,0.2817502,0.27821395,0.27470374,0.2766528,0.2802834,0.28882805,0.3073529,0.32563537,0.33342278,0.33173117,0.32551426,0.32116818,0.3374865,0.40592217,0.48856685,0.48106936,0.3590176,0.24660371,0.1920386
0.49587265,0.5119414,0.53107077,0.55402607,0.5723904,0.5792769,0.53719217,0.48133424,0.45455304,0.423946,0.4040514,0.4009907,0.37191397,0.34283724,0.2969266,0.2632588,0.22959101,0.2001317,0.16990721,0.14312601,0.12552695,0.10517323,0.09721539,0.09645022,0.100582175,0.09935789,0.09629718,0.09775102,0.102724664,0.11167724,0.117875166,0.1167274,0.11485271,0.11320759,0.13853495,0.19286251,0.2471901,0.251016,0.18521075,0.11290152,0.07295928
0.1523649,0.15428622,0.15786941,0.15419655,0.14804727,0.13743265,0.11593257,0.099097244,0.088189654,0.07738201,0.06868973,0.058922958,0.055788595,0.046211973,0.04289089,0.037799824,0.03426849,0.031707715,0.029907547,0.027641963,0.026239837,0.022214843,0.023536421,0.025177302,0.024483468,0.02760883,0.028678708,0.028867394,0.032028325,0.035912097,0.03852757,0.03937921,0.039493702,0.037808757,0.045050003,0.060566682,0.07956871,0.0784228,0.055319823,0.037018847,0.024144525
0.18099476,0.19446681,0.20936827,0.22036825,0.22813192,0.22890118,0.22197233,0.21117942,0.19994682,0.1839985,0.17259978,0.1634029,0.15080127,0.13310286,0.110888876,0.09518446,0.08248768,0.07483489,0.06961643,0.0650643,0.060704574,0.05558986,0.05216926,0.049861472,0.04869087,0.048261274,0.047926422,0.047577478,0.048193928,0.049211167,0.049671143,0.049763974,0.048835333,0.048568793,0.050971746,0.05968483,0.067557625,0.06385886,0.05073383,0.04192407,0.03894906
0.3883401,0.41316295,0.43198064,0.4434595,0.46390036,0.45675412,0.4322213,0.410278,0.39803594,0.36633015,0.34630254,0.33581647,0.32263282,0.2978495,0.26098213,0.23477273,0.20842661,0.1991933,0.19015272,0.18029885,0.17236398,0.1634583,0.15668158,0.14071356,0.12815197,0.117832825,0.11243882,0.11352154,0.12241415,0.12685871,0.13286673,0.13168356,0.13078727,0.13667011,0.15823463,0.21973683,0.2691188,0.2571456,0.1769756,0.10726186,0.07593674
0.18793368,0.20971625,0.16922121,0.1489337,0.14742003,0.21015139,0.22617683,0.19053331,0.23674642,0.16730773,0.15891382,0.15180482,0.13513969,0.13586676,0.14379768,0.11105874,0.07648074,0.091544814,0.08446,0.057136025,0.050000995,0.04657202,0.063047476,0.058521375,0.057725497,0.045556713,0.03533114,0.053593613,0.05037476,0.043860815,0.053273775,0.053487618,0.064194806,0.051910736,0.060075942,0.06703989,0.10239333,0.14788494,0.1765459,0.14715227,0.09004416
0.111685224,0.11841139,0.12425323,0.1306552,0.134743,0.13276431,0.12302576,0.11344235,0.10870431,0.10263349,0.09712467,0.09211109,0.086550005,0.07914909,0.06865888,0.060940936,0.055029627,0.05222747,0.05124591,0.05078225,0.049431853,0.04704214,0.044439886,0.038176224,0.03139563,0.028431403,0.02860526,0.029866502,0.031695284,0.033302125,0.033818953,0.033379212,0.031728923,0.030565536,0.031922486,0.039633043,0.0488603,0.048484508,0.036634233,0.025601031,0.020814495
0.64074206,0.6650944,0.6909225,0.6984273,0.71690553,0.70870626,0.65987444,0.6071653,0.5767951,0.5333897,0.5027048,0.48189685,0.45561272,0.4179731,0.35836834,0.31520978,0.27836898,0.2533169,0.2385857,0.22303891,0.20685846,0.1863941,0.17319797,0.16640969,0.16569997,0.16593403,0.16702916,0.16701195,0.17405209,0.18157794,0.18611203,0.18667889,0.18422802,0.18175,0.20467873,0.26302925,0.3319558,0.30953136,0.21865965,0.15743034,0.12977536
0.4125304,0.44516382,0.4851457,0.5233987,0.5524615,0.54990286,0.522025,0.49588862,0.48019472,0.44826338,0.41442814,0.37818083,0.32952455,0.2835524,0.23663962,0.20733254,0.18451254,0.166896,0.15283082,0.13991266,0.1275194,0.11534277,0.10827256,0.10273918,0.10179921,0.10384617,0.10448656,0.10567228,0.107397534,0.10952068,0.11149689,0.112869635,0.11285927,0.11232898,0.12127392,0.14540127,0.16395658,0.14663178,0.10841817,0.08834891,0.08118812
1.1540167,1.2157359,1.2384497,1.218237,1.2266855,1.2273444,1.0736943,0.86835617,0.78540486,0.73238933,0.71044254,0.6999826,0.67103314,0.6239173,0.5642762,0.52320915,0.48084974,0.43216074,0.38308686,0.33813545,0.3140116,0.29772788,0.29681405,0.3055352,0.31857216,0.3328022,0.34253523,0.35630798,0.37365484,0.39172664,0.40025106,0.39906868,0.3804305,0.36579984,0.38158584,0.4462274,0.5360942,0.57861304,0.503597,0.3505408,0.250305
1.0446782,1.1486158,1.1397144,1.1460774,1.2464904,1.2624292,1.1696784,1.028765,0.94702256,0.8523263,0.7864074,0.76234233,0.7536986,0.71944374,0.6481502,0.5880469,0.54003006,0.5105456,0.4737605,0.43463787,0.40605414,0.37943834,0.36392376,0.3643932,0.36814508,0.36197767,0.35342157,0.36391407,0.39448062,0.42325878,0.4387717,0.4395971,0.4248949,0.4303718,0.52318585,0.7043491,0.88813835,0.8725081,0.6408992,0.40461132,0.26587424
0.31064126,0.33417484,0.36149126,0.38437596,0.40517625,0.40875688,0.3928758,0.37417352,0.35943854,0.3402533,0.32422143,0.31234565,0.29577112,0.26964587,0.23398428,0.20521244,0.18059313,0.1661253,0.1561864,0.14735107,0.1378765,0.12388184,0.11235525,0.10040432,0.09209222,0.08938721,0.091409564,0.0959933,0.100388736,0.103221,0.10516742,0.10583212,0.10383834,0.102124885,0.1063831,0.12222933,0.141697,0.14052862,0.11714492,0.09540242,0.085118555
0.36891726,0.39124382,0.42135784,0.4538256,0.48432943,0.48673344,0.45706293,0.4248479,0.40736267,0.38348493,0.36325055,0.3506958,0.33220363,0.30431348,0.26420113,0.2337679,0.20750971,0.1884438,0.17378725,0.15795834,0.14702134,0.13450657,0.12527762,0.11216387,0.10236812,0.09791149,0.09768311,0.10103933,0.10818344,0.11399989,0.11681873,0.115484096,0.11004923,0.1103962,0.13183215,0.17862348,0.22032677,0.20320131,0.13879442,0.08941948,0.06674179
0.33801085,0.37299335,0.39877522,0.4150004,0.4388129,0.44002622,0.42554453,0.42068407,0.41849077,0.3942255,0.37426957,0.3617707,0.34690818,0.3189945,0.2847638,0.24711718,0.23013149,0.19933178,0.1819042,0.15945882,0.14526889,0.13249885,0.11487136,0.110018305,0.12165323,0.11693701,0.11274815,0.10728846,0.108076684,0.11911779,0.12245426,0.11324846,0.114222504,0.108501725,0.13731675,0.19020356,0.23529217,0.2307381,0.15369582,0.0941773,0.06725073
0.27803254,0.3046962,0.3259817,0.33558747,0.33973858,0.32911253,0.30704674,0.2804581,0.26287985,0.24968332,0.2441991,0.24168438,0.23428252,0.21886434,0.1960406,0.1772642,0.15732066,0.1423573,0.13200735,0.12441643,0.12036718,0.11608635,0.11068735,0.110265374,0.11371345,0.1164093,0.11647992,0.116430774,0.120052226,0.12640898,0.12779012,0.12259654,0.116979435,0.11935455,0.13489428,0.16238849,0.19243735,0.19499297,0.16336875,0.11781517,0.079323605
0.41708916,0.4427509,0.46148992,0.46432513,0.47512707,0.4749908,0.43592444,0.39135534,0.37478718,0.3534412,0.33373305,0.32523105,0.32150197,0.305813,0.27374205,0.24361935,0.21632679,0.1982713,0.18300982,0.16881663,0.16001332,0.15423234,0.15297952,0.15534306,0.15746032,0.15847817,0.15759769,0.16055317,0.17019401,0.18009242,0.18409628,0.18230398,0.17447989,0.17036143,0.18643956,0.23581812,0.2942305,0.3036427,0.25167572,0.1592044,0.09410947
0.21286777,0.20415431,0.20284413,0.19673637,0.19883063,0.18988621,0.16574292,0.12851252,0.10540767,0.09461277,0.08791109,0.08461112,0.08617793,0.08089962,0.07330754,0.065300256,0.05515196,0.05114947,0.04418979,0.03891378,0.036373153,0.03613577,0.038122352,0.044518363,0.050775524,0.053469207,0.055071305,0.0576101,0.061547976,0.066723175,0.07063905,0.07014687,0.063588634,0.05714542,0.061820645,0.08129831,0.10927819,0.118076436,0.0995547,0.06253829,0.028512063
0.71222526,0.73580027,0.75197035,0.7651231,0.77966106,0.76353085,0.7125432,0.66264856,0.6375648,0.601046,0.5670159,0.5435077,0.51459473,0.4784441,0.4256609,0.38091105,0.33615544,0.30481797,0.28197253,0.26396483,0.24833326,0.22745736,0.20779261,0.17468525,0.14509693,0.13046637,0.13353279,0.14422236,0.15587282,0.163764,0.16612083,0.16190867,0.1493205,0.13927704,0.14801724,0.18912832,0.2397907,0.24117956,0.18415248,0.12690933,0.09818049
0.44536567,0.5185431,0.56165326,0.55855614,0.5765876,0.5545721,0.461204,0.35136032,0.3022794,0.25637746,0.228524,0.2165306,0.19567199,0.17420883,0.13303788,0.096835636,0.13648231,0.111142986,0.090661824,0.078662634,0.0721021,0.077461615,0.088686824,0.11549172,0.08700482,0.11277711,0.1353375,0.16361065,0.18985045,0.21670964,0.23455556,0.23875836,0.23224588,0.21920447,0.2192861,0.26749787,0.33413374,0.36196736,0.29912233,0.1857153,0.1166931
0.678322,0.71747136,0.74420846,0.8173037,0.81567436,0.78214586,0.7136827,0.6460045,0.616436,0.57704926,0.54667205,0.5340617,0.51434356,0.47421998,0.40830767,0.35611826,0.309828,0.27836698,0.2517863,0.22918017,0.21404552,0.19906403,0.19064385,0.18063654,0.16688457,0.1545273,0.14592199,0.14378689,0.15551221,0.1706038,0.17803732,0.17908524,0.17774487,0.18473451,0.21550672,0.30162704,0.40379152,0.4230859,0.32076615,0.17651762,0.09733681
0.11776992,0.115502544,0.120143645,0.12829123,0.12543666,0.124839306,0.12185342,0.09663021,0.08541999,0.08279013,0.07210329,0.06637196,0.06925983,0.06485915,0.058193866,0.05299979,0.04717229,0.04349196,0.04270781,0.04171375,0.041421544,0.042032775,0.04288258,0.041384555,0.036474366,0.034114514,0.034455728,0.034893118,0.03361055,0.036553886,0.036956135,0.039749674,0.037625622,0.037892863,0.04189499,0.055763733,0.06902495,0.068693906,0.052060287,0.030218726,0.019059371
0.2228221,0.23369904,0.24466565,0.24852178,0.24568307,0.23768792,0.22796606,0.21429831,0.20231223,0.1903368,0.1796782,0.1710753,0.1560592,0.1382417,0.11800897,0.10352596,0.092870586,0.08659506,0.08349777,0.07820323,0.07161874,0.06262883,0.056388114,0.04964096,0.04589949,0.04465524,0.044597168,0.045848027,0.048342843,0.05067854,0.051796816,0.052001007,0.051924624,0.05241649,0.058163527,0.074372835,0.087888174,0.07966737,0.054315835,0.038151518,0.03246325
0.49053112,0.5011427,0.58569443,0.65775275,0.66722775,0.653707,0.6307792,0.55330056,0.5036333,0.48664278,0.46161395,0.45210648,0.46544588,0.4504284,0.37425995,0.3013572,0.20019573,0.12380563,0.111355275,0.14107378,0.16541661,0.20829979,0.25890446,0.2603254,0.22220702,0.20899537,0.23450649,0.21753202,0.17993724,0.17265831,0.19976236,0.21430168,0.20233536,0.17981684,0.20177352,0.27583137,0.37134302,0.43194908,0.39512715,0.24563092,0.08085779
0.526208,0.6220746,0.67556214,0.69068307,0.71513355,0.712672,0.59917647,0.4865301,0.43922788,0.3994705,0.36001292,0.35256904,0.32758117,0.30048007,0.24118465,0.18850692,0.15176909,0.13152473,0.12080779,0.11708806,0.10996543,0.11030169,0.11966999,0.13830146,0.15193132,0.16442212,0.16728257,0.1767241,0.19911839,0.22601058,0.23673216,0.23718822,0.23488538,0.2306493,0.270899,0.3742459,0.49498177,0.5055266,0.37826803,0.20221676,0.09987882
0.99446195,1.0277315,1.039016,1.0710781,1.084533,1.0420407,0.96587414,0.9201731,0.8721056,0.8037185,0.739034,0.6911427,0.6407816,0.58376426,0.5183919,0.464261,0.41193545,0.37238622,0.3388717,0.29903594,0.26227862,0.22562872,0.2039057,0.19096941,0.18334188,0.18006156,0.17524274,0.1807119,0.19225086,0.20467585,0.21216528,0.21779317,0.21299753,0.2133484,0.27013856,0.3869232,0.47417852,0.41275027,0.25717998,0.16110267,0.12187916
0.5693337,0.6142901,0.66838574,0.7043218,0.7338105,0.70427096,0.64431936,0.6013682,0.5763324,0.5449299,0.515338,0.49439716,0.4587914,0.39298066,0.31332153,0.25855842,0.2136728,0.18970522,0.1755404,0.16056688,0.1378474,0.10923168,0.089541644,0.07963304,0.07890876,0.08231859,0.08583901,0.091392964,0.09591512,0.10207003,0.10526035,0.10744312,0.111070596,0.1168689,0.13185406,0.17488514,0.23053323,0.22592175,0.15397666,0.09202601,0.06691835
1.0473369,1.1363745,1.223655,1.2468886,1.2690707,1.233888,1.0435575,0.8228316,0.7162469,0.6419778,0.60700345,0.5949168,0.5744024,0.52557987,0.4447102,0.37738314,0.31965023,0.27026606,0.22186914,0.18186207,0.16193038,0.15378687,0.15744615,0.17615128,0.20347817,0.23275699,0.25673595,0.29268563,0.3345833,0.37228847,0.3932358,0.39480624,0.3755322,0.35695732,0.37440416,0.4515404,0.5606701,0.58981097,0.46763024,0.26669633,0.12080609
0.19845697,0.21723904,0.23286757,0.23589878,0.23882672,0.23089492,0.19628406,0.15367758,0.13489574,0.1215954,0.113339186,0.108098164,0.10309279,0.09483504,0.080904,0.06814342,0.055243187,0.046462122,0.039932147,0.03521927,0.032739762,0.03225713,0.03446652,0.04009372,0.046176396,0.05252288,0.057519652,0.06455708,0.0729123,0.08079467,0.08587229,0.08641762,0.08297678,0.07947599,0.08373846,0.1017774,0.12549797,0.13194022,0.10811525,0.068360575,0.04031311
0.38941157,0.4229408,0.44897717,0.47741988,0.5075008,0.51374024,0.493481,0.45994988,0.43049157,0.39821577,0.37416583,0.35665488,0.32774204,0.28128776,0.22467023,0.18895195,0.16238683,0.14681274,0.13685808,0.1269173,0.11903176,0.10932655,0.10409582,0.10134625,0.10126008,0.102481745,0.10322864,0.10322864,0.10533699,0.108347096,0.10967958,0.11038144,0.109592,0.110864006,0.11663812,0.13854942,0.15907267,0.14605857,0.11283102,0.09232961,0.083664365
0.14756112,0.15708967,0.1631533,0.17008317,0.17268187,0.16661823,0.1501598,0.13023645,0.12677151,0.11897541,0.112911776,0.11204555,0.10858061,0.09991828,0.08112103,0.06700143,0.056779884,0.049763396,0.044999115,0.042400416,0.039715093,0.03460432,0.036423407,0.03728964,0.03728964,0.037852693,0.035210684,0.037116393,0.041707434,0.043786388,0.045692105,0.045258984,0.04430613,0.045778725,0.057819366,0.07947519,0.10424945,0.105981916,0.08449934,0.048897162,0.023949653
1.4191209,1.528428,1.6334825,1.6466321,1.7100269,1.7570688,1.5391918,1.205083,1.083876,1.0230364,0.9757994,0.9422168,0.9092569,0.858555,0.7616261,0.6575035,0.532036,0.43867674,0.3815964,0.35380974,0.3419994,0.34255123,0.36901465,0.43560416,0.5036975,0.57198197,0.6211576,0.67822856,0.7416893,0.79743695,0.83136463,0.8330348,0.7693213,0.6688677,0.6147722,0.69187695,0.8593686,0.92873573,0.7484577,0.36703596,0.1099804
0.18752314,0.19988906,0.21751302,0.23017627,0.23979539,0.24300808,0.23616524,0.2216131,0.20291819,0.18194386,0.16969633,0.16117604,0.14736144,0.12620743,0.10022817,0.08278619,0.06920107,0.061460488,0.056212578,0.05205902,0.04889052,0.046118397,0.044532124,0.04363716,0.0437485,0.044066496,0.043545365,0.04333884,0.044121318,0.045174666,0.045702465,0.045610692,0.045059957,0.044692762,0.048134938,0.057023417,0.06546915,0.06137585,0.047836617,0.03928162,0.03613321
0.14772238,0.16473801,0.15869312,0.15171368,0.16768217,0.1632001,0.14295267,0.12693672,0.11593213,0.102082305,0.097111315,0.101665705,0.092042156,0.089027315,0.07695948,0.06955093,0.062775604,0.060803212,0.05317453,0.05008476,0.048726022,0.041746538,0.04735251,0.04601199,0.049483642,0.04595758,0.050719935,0.049540676,0.052816477,0.058885004,0.057049185,0.059401583,0.059355773,0.05299779,0.049312524,0.06695745,0.093735576,0.09088624,0.06938603,0.043711163,0.020780882
0.40770507,0.4494338,0.47915396,0.5073527,0.5316767,0.5237527,0.48443207,0.4387903,0.419932,0.3982632,0.38152814,0.3681383,0.3467105,0.31666046,0.26922342,0.22707099,0.18924706,0.16489775,0.14781079,0.13508241,0.12742598,0.123056084,0.123368114,0.12592652,0.12865306,0.13253121,0.13668744,0.1460784,0.15944648,0.17046872,0.17324553,0.16604774,0.15073392,0.13937679,0.14839579,0.18647246,0.23186478,0.23316796,0.17148994,0.11158852,0.08124746
0.31990916,0.36729822,0.41163465,0.43278068,0.45765987,0.4715097,0.42519447,0.3679714,0.34841537,0.33051178,0.3168415,0.30956122,0.29956394,0.27785802,0.24332349,0.21514522,0.18873861,0.16430727,0.14202683,0.12351517,0.11462921,0.11191139,0.11478416,0.121752016,0.12595615,0.1325623,0.1384618,0.14773312,0.16142325,0.17506088,0.1827706,0.18288296,0.17375144,0.1618412,0.16323465,0.19555563,0.24698283,0.26549748,0.21815473,0.12731327,0.066660486
0.19825037,0.19768788,0.19438069,0.1879356,0.1846623,0.17770205,0.16018425,0.14241686,0.13360325,0.12547097,0.12005081,0.116466925,0.11078289,0.10292228,0.09208247,0.08414606,0.07518066,0.0673554,0.059424963,0.051675346,0.046540376,0.04272043,0.04101822,0.04131407,0.041909967,0.042483028,0.04231741,0.043270495,0.045581814,0.048662055,0.05004477,0.050014924,0.047738027,0.04574781,0.04898561,0.060544834,0.075315855,0.07898393,0.06486609,0.038773846,0.0209926
0.17517509,0.18238628,0.19049889,0.18869609,0.18833554,0.18599188,0.16580051,0.14002047,0.12686004,0.118567154,0.110184126,0.10702923,0.10306307,0.09440963,0.08557591,0.078905545,0.06700706,0.05979586,0.052764937,0.04753682,0.04465234,0.0423087,0.0441115,0.04717626,0.050331157,0.0540269,0.05655082,0.059435297,0.063942306,0.0684493,0.06971126,0.06880986,0.06295076,0.05889446,0.06250006,0.079626665,0.09837579,0.10017859,0.08070835,0.053576197,0.032573577
0.11589763,0.12695283,0.13575588,0.13803034,0.14113982,0.13762207,0.117908545,0.09425327,0.084704064,0.07849393,0.0741552,0.07161733,0.06896335,0.063845366,0.05499905,0.047080874,0.03945534,0.034097694,0.029866321,0.026560951,0.024878679,0.024393497,0.025463441,0.028383661,0.031362336,0.034463737,0.036682386,0.039843872,0.04381574,0.047796812,0.05026376,0.050438304,0.04871133,0.04729982,0.050337292,0.061490458,0.07677447,0.08107851,0.06579688,0.040790867,0.023644743
0.192732,0.2159217,0.23308864,0.24718224,0.25188768,0.23873684,0.21700379,0.19141124,0.17006187,0.15780452,0.16381033,0.16470608,0.15620555,0.14420475,0.12641622,0.108969875,0.08900641,0.07625789,0.06804602,0.06316864,0.063210316,0.0656522,0.06766433,0.07120268,0.06984399,0.062166013,0.06278162,0.07101341,0.0756899,0.07395486,0.06993926,0.06643841,0.06499478,0.060967196,0.062051304,0.084165156,0.12434221,0.14136842,0.11954486,0.07256358,0.03206805
0.6612134,0.70392954,0.7386917,0.7455306,0.76058954,0.7647022,0.6958562,0.595548,0.5542837,0.52183735,0.50010586,0.48794532,0.46943715,0.43786514,0.390123,0.3481566,0.30401403,0.26085797,0.21985608,0.18435787,0.16829269,0.16359402,0.1696293,0.18753573,0.20585953,0.22552912,0.23921624,0.25467926,0.27372923,0.2906622,0.29820335,0.29482016,0.2782939,0.2595463,0.25598854,0.29460356,0.36596167,0.3916334,0.31972972,0.17033546,0.06164284
0.21877709,0.21920082,0.21702194,0.21580866,0.21534589,0.2154267,0.20577176,0.19266887,0.18605196,0.17352466,0.16229537,0.15625927,0.15087861,0.13832575,0.12220699,0.111676835,0.09904356,0.0902289,0.08342013,0.07611942,0.06800934,0.061828684,0.05748554,0.054957975,0.052403845,0.048445232,0.04627826,0.04647993,0.04674545,0.046977054,0.04669615,0.046917297,0.045655373,0.04589061,0.048595425,0.061806917,0.08032105,0.082300395,0.06256691,0.039159264,0.028638255
0.124819964,0.13608707,0.15389146,0.1564703,0.16542192,0.17084803,0.1599182,0.14332813,0.15202624,0.14168276,0.13433562,0.120656654,0.113534905,0.10012607,0.08367487,0.069956586,0.056221783,0.056565177,0.04536959,0.039434798,0.036750462,0.03178176,0.027734786,0.024004342,0.021579811,0.021809926,0.021291299,0.022478258,0.023526404,0.026039131,0.024852172,0.031742577,0.032291576,0.03383914,0.039265238,0.06358889,0.09170054,0.093865305,0.06215656,0.031605784,0.019256515
0.9063938,0.9778821,1.0414374,1.0801327,1.1186866,1.1339585,1.062847,0.9797043,0.9540679,0.90674084,0.8590118,0.8339482,0.8119314,0.7579684,0.6657276,0.5884577,0.5195102,0.47092408,0.43043166,0.39591423,0.37127206,0.35275698,0.3511069,0.3402004,0.30959296,0.29287338,0.28214398,0.27818352,0.2961808,0.31850216,0.3312575,0.33300406,0.3264671,0.3257668,0.3641712,0.48113257,0.6238523,0.6608502,0.533388,0.3078373,0.15748581
