28.07353,-88.57036
28.07593,-88.55859
28.07833,-88.54682
28.08073,-88.53507
28.08312,-88.52332
28.08552,-88.51158
28.08791,-88.49986
28.09745,-88.45302
28.13060,-88.29009
28.13296,-88.27851
28.13531,-88.26693
28.13767,-88.25536
28.14001,-88.24380
28.14236,-88.23225
28.14471,-88.22070
28.14706,-88.20915
28.23742,-87.76339
28.23971,-87.75205
28.24200,-87.74072
28.24429,-87.72939
28.24658,-87.71806
28.25116,-87.69542
28.25345,-87.68411
28.25573,-87.67280
28.25802,-87.66149
28.26030,-87.65018
28.26258,-87.63888
28.26487,-87.62759
28.26715,-87.61629
28.26943,-87.60499
28.27171,-87.59370
28.27399,-87.58241
28.27626,-87.57113
28.27854,-87.55985
28.28082,-87.54857
28.35332,-87.18859
28.00118,-88.97918
28.00366,-88.96706
28.00614,-88.95495
28.00861,-88.94285
28.01109,-88.93076
28.01356,-88.91869
28.01603,-88.90662
28.01849,-88.89457
28.02096,-88.88253
28.02342,-88.87049
28.02588,-88.85848
28.02833,-88.84647
28.03079,-88.83447
28.03323,-88.82249
28.03568,-88.81050
28.03813,-88.79854
28.04058,-88.78658
28.04301,-88.77464
28.04545,-88.76270
28.04789,-88.75078
28.05032,-88.73886
28.05275,-88.72696
28.05518,-88.71506
28.05761,-88.70318
28.06003,-88.69130
28.06246,-88.67944
28.06488,-88.66758
28.06730,-88.65573
28.06971,-88.64390
28.07212,-88.63206
28.07453,-88.62025
28.07695,-88.60844
28.07935,-88.59663
28.08176,-88.58484
28.08416,-88.57306
28.08656,-88.56129
28.08896,-88.54952
28.09136,-88.53777
28.09375,-88.52602
28.09614,-88.51428
28.09854,-88.50255
28.10093,-88.49083
28.10569,-88.46741
28.10808,-88.45571
28.11759,-88.40900
28.12470,-88.37405
28.15534,-88.22337
28.16472,-88.17723
28.17173,-88.14270
28.17406,-88.13120
28.17640,-88.11971
28.20428,-87.98223
28.20660,-87.97081
28.20891,-87.95940
28.21122,-87.94798
28.21353,-87.93658
28.21585,-87.92518
28.21815,-87.91377
