0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0.06946998,0.07350699,0.077672005,0.081807986,0.084907,0.089187995,0.09120798,0.08654801,0.07995399,0.07400402,0.070865,0.06840203,0.06561099,0.062079005,0.058752008,0.05462901,0.050044008,0.04387898,0.037803013,0.033234015,0.028517988,0.024542013,0.021436002,0.01937702,0.01731899,0.015724024,0.014280002,0.013105022,0.011785984,0.010145982,0.008361022,0.006583002,0.005916013,0.0061450005,0.0065850154,0.00701899,0.0076740053,0.0082240105,0.008422004,0.0084940065,0.008477,0.008394984,0.008398003,0.008266025,0.009221024,0.011882994,0.016743025,0.019550005,0.017623002,0.013130982,0.00703001,0.0031320255
0.95925915,1.0279284,1.0785223,1.090106,1.0956602,1.1035144,1.0985279,1.0819758,1.0314882,0.948899,0.9048907,0.9087053,0.9193115,0.914482,0.9091888,0.9320045,0.94670856,0.9126728,0.84301823,0.77135533,0.67600757,0.59023553,0.5422429,0.5244126,0.5160975,0.5175532,0.52488166,0.5434002,0.5756573,0.5782096,0.5601281,0.5319041,0.5148819,0.52325153,0.53013337,0.51894885,0.5166308,0.5439197,0.5791646,0.6216395,0.6200556,0.58920616,0.54936874,0.5314076,0.5609316,0.6394772,0.7719968,0.889715,0.950302,0.8964883,0.69394207,0.4299937
0.12200001,0.12700002,0.131,0.13449998,0.13500002,0.139,0.139,0.12799999,0.11449999,0.10699998,0.10149998,0.098600015,0.09360001,0.08810001,0.08650001,0.08490001,0.081999995,0.07640002,0.06919999,0.062900014,0.056799997,0.053500015,0.04929998,0.046799976,0.04475,0.041800022,0.03774998,0.035600025,0.035099983,0.034399986,0.033600014,0.031699974,0.030999979,0.030699994,0.029999997,0.030400012,0.032299995,0.03380002,0.035050023,0.034700025,0.034850016,0.034100004,0.03189998,0.03189998,0.038999982,0.048550025,0.06360001,0.069549985,0.066199996,0.055800013,0.036499977,0.021599982
0.031545002,0.033543006,0.03599898,0.037952,0.039309025,0.041275024,0.04228698,0.040732015,0.038398,0.036052015,0.034583993,0.033262994,0.031777013,0.029804017,0.028017998,0.026300007,0.024354989,0.021091992,0.017594019,0.015228007,0.013216019,0.011843999,0.010824998,0.010167016,0.0094680255,0.008511013,0.0070499843,0.005607976,0.003994995,0.002741019,0.0020529958,0.0016980171,0.0017910004,0.0020839903,0.002334012,0.0026259953,0.003021982,0.0034539965,0.0037290256,0.003980001,0.0041049854,0.0041599805,0.0040950244,0.0040719775,0.004843977,0.0067360136,0.009887007,0.011784024,0.010816998,0.008162975,0.004387008,0.0018669764
1.0426098,1.1411762,1.2534063,1.3230588,1.3502812,1.4182042,1.4731903,1.4262189,1.3177489,1.2080809,1.1610327,1.1241283,1.0940452,1.0709078,1.0630879,1.0461222,1.0102433,0.9394103,0.8503576,0.77943707,0.6974637,0.6200387,0.53981984,0.4791244,0.41969264,0.37930453,0.35726446,0.3510205,0.35601458,0.3747622,0.39262363,0.41241938,0.43453223,0.46045431,0.47867543,0.50690895,0.54422474,0.58227754,0.60435444,0.61432236,0.60867256,0.5893812,0.55595016,0.5328226,0.5407043,0.5966673,0.72118866,0.81927204,0.8537057,0.7711299,0.52945256,0.30142418
0.008721988,0.009302828,0.010040072,0.010846774,0.011497021,0.0120300185,0.012197018,0.011926015,0.01156203,0.010976791,0.010299365,0.0094606085,0.008751975,0.008136008,0.0077080196,0.0071379873,0.0063640275,0.00516616,0.0039640535,0.0031000243,0.0023120244,0.0017850135,0.0014069875,0.0011877484,0.0009784698,0.00081719295,0.0006592009,0.0005690257,0.00046200224,0.0003949801,0.00035572052,0.00037007863,0.00036806532,0.00039810606,0.00038697984,0.00039100647,0.00043201447,0.0004940033,0.00052637525,0.0005473561,0.0005870395,0.0005430116,0.0005159908,0.00053601793,0.00069501664,0.0010002455,0.0015003417,0.0016681353,0.0014271206,0.00091997784,0.00041797425,0.00017499924
0.5307118,0.55677783,0.57226014,0.55695534,0.560595,0.551766,0.5461571,0.5141307,0.45179453,0.40164104,0.37766653,0.348741,0.32425404,0.29113558,0.2723074,0.2605635,0.24415064,0.22583236,0.20606984,0.1891248,0.16987965,0.16038026,0.15036409,0.14470264,0.13649294,0.12644525,0.12282806,0.11585877,0.114080325,0.116510235,0.11848577,0.12111643,0.12654458,0.12492429,0.12209421,0.12237898,0.13047038,0.1390588,0.14630195,0.14846727,0.15236394,0.14696556,0.14813323,0.14905517,0.17941914,0.21775617,0.28428036,0.30748263,0.28686345,0.23693869,0.15343322,0.09641621
0.011439006,0.012293021,0.013431019,0.014226013,0.014967018,0.015890015,0.016451994,0.016399013,0.015832001,0.014847014,0.013813019,0.012696002,0.011765003,0.010878987,0.010290993,0.009668986,0.008822017,0.0073260204,0.005706999,0.0046069887,0.003631009,0.0028939778,0.0023490058,0.002038002,0.0017710262,0.001505004,0.001221021,0.0009769864,0.0007209778,0.00053400465,0.00043000115,0.00038899315,0.00041702058,0.0004669825,0.00049601664,0.00056001876,0.000656022,0.0007680257,0.00086598925,0.00093799166,0.0009519789,0.00094302493,0.0009299914,0.0009759797,0.0012100008,0.0017269982,0.0026069747,0.003075017,0.0027500258,0.0019959875,0.0010149744,0.00042502084
0.060196985,0.06588157,0.0697625,0.07463201,0.07669602,0.08011399,0.079781,0.07421801,0.07149373,0.067770004,0.065950446,0.062385295,0.059435,0.055136997,0.051185027,0.047188018,0.042804718,0.03722265,0.03188186,0.028088994,0.024831984,0.02244499,0.020434009,0.018948661,0.017357191,0.015713586,0.013942082,0.012509982,0.0110600265,0.009474013,0.007881641,0.0067300797,0.0064105457,0.0065120594,0.0064609847,0.0067779752,0.0072989995,0.008192009,0.008394771,0.008845647,0.009330485,0.009372023,0.009679,0.009372023,0.01176299,0.016958872,0.022700734,0.023716185,0.018214332,0.011698988,0.005085998,0.0023789937
3.248977,3.4267647,3.6193705,3.70541,3.7471058,3.8280864,3.890917,3.7295656,3.4360433,3.154112,3.0076625,2.8817286,2.7900887,2.7236855,2.6990256,2.644832,2.539796,2.3604488,2.1655288,2.0194988,1.860911,1.6893599,1.4941725,1.3313153,1.1603338,1.0141428,0.9004579,0.83658516,0.79655266,0.80429906,0.84045243,0.89188224,0.9351208,0.9661914,0.99248147,1.0484593,1.1448953,1.2483109,1.3079146,1.345832,1.356669,1.3429761,1.2877411,1.2568202,1.3441113,1.5580621,1.9236302,2.1709583,2.2144465,1.9985129,1.4057249,0.8061192
0.024119006,0.026649687,0.028886054,0.030372674,0.031789992,0.033081003,0.032903988,0.03157801,0.030230999,0.028898397,0.0277311,0.026317755,0.025085026,0.023701986,0.022369014,0.020829996,0.019247055,0.017072413,0.014709102,0.013001018,0.011410025,0.010193984,0.009075006,0.008282768,0.007475058,0.006634871,0.0057466296,0.0049559805,0.0040109954,0.0030430157,0.0022734005,0.0017079248,0.0015672578,0.001724932,0.0019060241,0.002167013,0.002524005,0.0028770235,0.0030420092,0.003145165,0.0031880804,0.0030760237,0.0029209985,0.00306299,0.0041340194,0.0059369938,0.008377605,0.009429137,0.00805733,0.005522993,0.002653016,0.001024988
6.3451543,6.7241917,7.194636,7.5053167,7.699441,8.031211,8.2896595,8.002398,7.3554816,6.6214724,6.220517,5.989749,5.8399773,5.712059,5.5928807,5.3987484,5.154823,4.7818117,4.371629,4.0237527,3.5961401,3.1503148,2.7251575,2.4255066,2.1509771,1.9398744,1.7288423,1.5657738,1.435396,1.4068661,1.4455103,1.529432,1.6112343,1.6768723,1.7203526,1.7753881,1.8593823,1.9661925,2.0497906,2.1159978,2.12881,2.0872183,1.996142,1.9678407,2.0950527,2.4161994,2.9935076,3.463409,3.6115868,3.2353566,2.198171,1.2323586
0.87606484,0.9409234,1.0151516,1.050832,1.0572965,1.080573,1.0776087,1.0020809,0.8824393,0.7844215,0.73131424,0.6910982,0.6547658,0.61964685,0.6061205,0.58713895,0.5609955,0.5042216,0.4264837,0.35836044,0.28280306,0.22639434,0.18184386,0.1568292,0.13615492,0.12381569,0.11000056,0.106208116,0.10762087,0.11966022,0.13410743,0.14888896,0.1684448,0.18248463,0.19489844,0.21585687,0.24923807,0.28404105,0.30425492,0.31648853,0.31557742,0.30471024,0.2835782,0.26285824,0.2638472,0.30997583,0.40379614,0.46872458,0.49508157,0.4382361,0.26795012,0.12675053
1.8807454,1.9666135,1.9829227,1.9460896,1.9128802,1.9274595,2.0063648,1.9856445,1.8787847,1.7063912,1.5054754,1.3572102,1.30374,1.2834077,1.2654456,1.2377146,1.2106657,1.1331408,0.9796516,0.818271,0.5987504,0.45871365,0.4183077,0.4201888,0.43011114,0.4269734,0.38890022,0.3349353,0.27416843,0.25335518,0.25615078,0.23855284,0.17439324,0.13733943,0.1350913,0.17610212,0.25824267,0.28768933,0.2522234,0.20755906,0.21977445,0.2701458,0.26443085,0.20077515,0.17162895,0.19058736,0.27610758,0.39798784,0.49455452,0.51077294,0.40638247,0.22198159
0.097249985,0.10280641,0.10656929,0.10996035,0.11370198,0.11829901,0.11598301,0.10787598,0.10094664,0.09634808,0.09350019,0.08877209,0.083569,0.077334985,0.07249498,0.069290005,0.0659087,0.060793452,0.055013657,0.05077002,0.047222987,0.044530023,0.04268699,0.04137193,0.03997665,0.038378026,0.035722997,0.03320699,0.030073008,0.02481201,0.018212743,0.011557738,0.008805805,0.00853369,0.009172016,0.0107529955,0.013051987,0.015012,0.015835127,0.01613442,0.01593786,0.015072982,0.0140760215,0.014906989,0.020901999,0.03098562,0.043523576,0.047140386,0.03943014,0.026886994,0.012350983,0.0050580236
1.0555291,1.1642251,1.2580783,1.3482257,1.4304011,1.4611026,1.4239413,1.3440931,1.2627699,1.1570611,1.0642637,0.9753068,0.91081315,0.87425625,0.8564486,0.8261381,0.77591974,0.69007236,0.5933839,0.5287841,0.48913723,0.4704465,0.45827028,0.44471285,0.43320894,0.41806406,0.3987913,0.37767294,0.34758696,0.31092167,0.30023542,0.34144565,0.3822262,0.38842547,0.40057945,0.44808832,0.49360743,0.5090411,0.50996697,0.51162034,0.50237423,0.48591486,0.45205572,0.41833135,0.43175575,0.52703476,0.7121833,0.8457147,0.8304536,0.7089236,0.4696117,0.24309005
0.27100003,0.2815,0.29199997,0.2965,0.29500002,0.30400002,0.307,0.29000002,0.2555,0.218,0.19800001,0.187,0.179,0.17000003,0.166,0.16099998,0.15200001,0.14000003,0.12599999,0.114,0.10000001,0.08620003,0.07530001,0.067099996,0.059299998,0.053500015,0.05025,0.048700016,0.049400013,0.051500004,0.055600006,0.05955002,0.0655,0.06985002,0.07180002,0.07539998,0.0815,0.08760002,0.091800004,0.093800016,0.09165001,0.086700015,0.08069997,0.07780001,0.08530002,0.10550001,0.13599999,0.15650003,0.15400001,0.13399999,0.088699974,0.049400013
1.9652244,2.0306172,2.0363095,2.0194807,2.0227053,2.0931644,2.21878,2.2122526,2.081931,1.8483139,1.603239,1.4243453,1.3432151,1.3060658,1.2886657,1.2765379,1.2722641,1.2220789,1.0873029,0.9341966,0.7182967,0.54662037,0.45217505,0.42107078,0.41775832,0.41986364,0.40626177,0.37587777,0.33849743,0.32495913,0.32107115,0.29891983,0.25042883,0.24163426,0.26341227,0.32530314,0.42053372,0.4427377,0.40356085,0.35901192,0.381884,0.44230196,0.43041706,0.32705417,0.26033837,0.25916064,0.33671135,0.4678081,0.570847,0.572884,0.4448294,0.22965437
0.27199998,0.30100003,0.324,0.3315,0.341,0.36300004,0.367,0.332,0.2915,0.261,0.23600002,0.20800002,0.18599997,0.17199999,0.17499998,0.177,0.16099998,0.12950002,0.10099999,0.08159998,0.06950002,0.05909999,0.05159998,0.045899976,0.040599983,0.034700025,0.029550023,0.027900007,0.026399983,0.027799977,0.0316,0.034500018,0.03700002,0.037199974,0.03739998,0.041800022,0.049400013,0.05810001,0.06270001,0.0655,0.06544998,0.06279998,0.061700027,0.070000015,0.09630002,0.13800001,0.19399998,0.21249999,0.18100002,0.12799999,0.070999995,0.035600025
0.07360003,0.073119216,0.08915684,0.09894917,0.08619998,0.084999986,0.101999976,0.099699974,0.08111843,0.08404737,0.0709432,0.08035586,0.07949999,0.0664,0.07009999,0.07859998,0.056953114,0.055983704,0.04795652,0.04460001,0.04129998,0.035599973,0.032299995,0.030871285,0.02450355,0.0232447,0.023197599,0.026399983,0.025199996,0.023800002,0.016571628,0.015457683,0.018617311,0.018741872,0.016400019,0.013500002,0.022100026,0.027299987,0.02577538,0.021215068,0.017740143,0.018599987,0.016400019,0.021399975,0.029099995,0.024572372,0.034650434,0.042817276,0.042239666,0.03369999,0.017100016,0.015199979
